timestamp_current_cycle;timestamp_last_cycle;freq;last_wait_time;time_consumption_current;nominal_duration;waiting_time_current;percentage_load_current_slice;percentage_waiting_current_slice;cycle_counter
-1089863916;-1089883780;50;18593;1271;20000;18729;6.355;93.645;48
-1089843714;-1089863916;50;18729;1473;20000;18527;7.365;92.635;49
-1089824174;-1089843714;50;18527;1013;20000;18987;5.065;94.935;0
-1089804028;-1089824174;50;18987;1159;20000;18841;5.795;94.205;1
-1089784408;-1089804028;50;18841;779;20000;19221;3.895;96.105;2
-1089764472;-1089784408;50;19221;715;20000;19285;3.575;96.425;3
-1089743958;-1089764472;50;19285;1229;20000;18771;6.145;93.855;4
-1089724398;-1089743958;50;18771;789;20000;19211;3.945;96.055;5
-1089704457;-1089724398;50;19211;730;20000;19270;3.65;96.35;6
-1089683662;-1089704457;50;19270;1525;20000;18475;7.625;92.375;7
-1089664404;-1089683662;50;18475;783;20000;19217;3.915;96.085;8
-1089644289;-1089664404;50;19217;898;20000;19102;4.49;95.51;9
-1089624255;-1089644289;50;19102;932;20000;19068;4.66;95.34;10
-1089604311;-1089624255;50;19068;876;20000;19124;4.38;95.62;11
-1089584448;-1089604311;50;19124;739;20000;19261;3.695;96.305;12
-1089564481;-1089584448;50;19261;706;20000;19294;3.53;96.47;13
-1089543950;-1089564481;50;19294;1237;20000;18763;6.185;93.815;14
-1089523993;-1089543950;50;18763;1194;20000;18806;5.97;94.03;15
-1089504004;-1089523993;50;18806;1183;20000;18817;5.915;94.085;16
-1089483765;-1089504004;50;18817;1422;20000;18578;7.11;92.89;17
-1089464262;-1089483765;50;18578;925;20000;19075;4.625;95.375;18
-1089444322;-1089464262;50;19075;865;20000;19135;4.325;95.675;19
-1089423750;-1089444322;50;19135;1437;20000;18563;7.185;92.815;20
-1089404404;-1089423750;50;18563;783;20000;19217;3.915;96.085;21
-1089384467;-1089404404;50;19217;720;20000;19280;3.6;96.4;22
-1089364283;-1089384467;50;19280;904;20000;19096;4.52;95.48;23
-1089344269;-1089364283;50;19096;918;20000;19082;4.59;95.41;24
-1089324442;-1089344269;50;19082;745;20000;19255;3.725;96.275;25
-1089304298;-1089324442;50;19255;889;20000;19111;4.445;95.555;26
-1089284437;-1089304298;50;19111;750;20000;19250;3.75;96.25;27
-1089264485;-1089284437;50;19250;702;20000;19298;3.51;96.49;28
-1089244232;-1089264485;50;19298;955;20000;19045;4.775;95.225;29
-1089224353;-1089244232;50;19045;834;20000;19166;4.17;95.83;30
-1089204396;-1089224353;50;19166;791;20000;19209;3.955;96.045;31
-1089184235;-1089204396;50;19209;952;20000;19048;4.76;95.24;32
-1089163483;-1089184235;50;19048;1704;20000;18296;8.52;91.48;33
-1089143567;-1089163483;50;18296;1620;20000;18380;8.1;91.9;34
-1089124460;-1089143567;50;18380;727;20000;19273;3.635;96.365;35
-1089104112;-1089124460;50;19273;1075;20000;18925;5.375;94.625;36
-1089084432;-1089104112;50;18925;755;20000;19245;3.775;96.225;37
-1089064457;-1089084432;50;19245;730;20000;19270;3.65;96.35;38
-1089044134;-1089064457;50;19270;1053;20000;18947;5.265;94.735;39
-1089024420;-1089044134;50;18947;767;20000;19233;3.835;96.165;40
-1089004378;-1089024420;50;19233;809;20000;19191;4.045;95.955;41
-1088984270;-1089004378;50;19191;917;20000;19083;4.585;95.415;42
-1088964433;-1088984270;50;19083;754;20000;19246;3.77;96.23;43
-1088942289;-1088964433;50;19246;2898;20000;17102;14.49;85.51;44
-1088924005;-1088942289;50;17102;1182;20000;18818;5.91;94.09;45
-1088904240;-1088924005;50;18818;947;20000;19053;4.735;95.265;46
-1088884392;-1088904240;50;19053;795;20000;19205;3.975;96.025;47
-1088864422;-1088884392;50;19205;765;20000;19235;3.825;96.175;48
-1088844223;-1088864422;50;19235;964;20000;19036;4.82;95.18;49
-1088824443;-1088844223;50;19036;744;20000;19256;3.72;96.28;0
-1088804334;-1088824443;50;19256;853;20000;19147;4.265;95.735;1
-1088784209;-1088804334;50;19147;978;20000;19022;4.89;95.11;2
-1088764446;-1088784209;50;19022;741;20000;19259;3.705;96.295;3
-1088744300;-1088764446;50;19259;887;20000;19113;4.435;95.565;4
-1088724064;-1088744300;50;19113;1123;20000;18877;5.615;94.385;5
-1088704422;-1088724064;50;18877;765;20000;19235;3.825;96.175;6
-1088684490;-1088704422;50;19235;697;20000;19303;3.485;96.515;7
-1088664368;-1088684490;50;19303;819;20000;19181;4.095;95.905;8
-1088643704;-1088664368;50;19181;1483;20000;18517;7.415;92.585;9
-1088624456;-1088643704;50;18517;731;20000;19269;3.655;96.345;10
-1088604094;-1088624456;50;19269;1093;20000;18907;5.465;94.535;11
-1088584239;-1088604094;50;18907;948;20000;19052;4.74;95.26;12
-1088564245;-1088584239;50;19052;942;20000;19058;4.71;95.29;13
-1088543588;-1088564245;50;19058;1599;20000;18401;7.995;92.005;14
-1088523924;-1088543588;50;18401;1263;20000;18737;6.315;93.685;15
-1088503722;-1088523924;50;18737;1465;20000;18535;7.325;92.675;16
-1088484463;-1088503722;50;18535;724;20000;19276;3.62;96.38;17
-1088464314;-1088484463;50;19276;873;20000;19127;4.365;95.635;18
-1088444259;-1088464314;50;19127;928;20000;19072;4.64;95.36;19
-1088424447;-1088444259;50;19072;740;20000;19260;3.7;96.3;20
-1088404466;-1088424447;50;19260;721;20000;19279;3.605;96.395;21
-1088384117;-1088404466;50;19279;1070;20000;18930;5.35;94.65;22
-1088364438;-1088384117;50;18930;749;20000;19251;3.745;96.255;23
-1088344265;-1088364438;50;19251;922;20000;19078;4.61;95.39;24
-1088324253;-1088344265;50;19078;934;20000;19066;4.67;95.33;25
-1088304358;-1088324253;50;19066;829;20000;19171;4.145;95.855;26
-1088284476;-1088304358;50;19171;711;20000;19289;3.555;96.445;27
-1088264413;-1088284476;50;19289;774;20000;19226;3.87;96.13;28
-1088244018;-1088264413;50;19226;1169;20000;18831;5.845;94.155;29
-1088223751;-1088244018;50;18831;1436;20000;18564;7.18;92.82;30
-1088204147;-1088223751;50;18564;1040;20000;18960;5.2;94.8;31
-1088183680;-1088204147;50;18960;1507;20000;18493;7.535;92.465;32
-1088164194;-1088183680;50;18493;993;20000;19007;4.965;95.035;33
-1088144215;-1088164194;50;19007;972;20000;19028;4.86;95.14;34
-1088124017;-1088144215;50;19028;1170;20000;18830;5.85;94.15;35
-1088104452;-1088124017;50;18830;735;20000;19265;3.675;96.325;36
-1088084468;-1088104452;50;19265;719;20000;19281;3.595;96.405;37
-1088064488;-1088084468;50;19281;699;20000;19301;3.495;96.505;38
-1088044000;-1088064488;50;19301;1187;20000;18813;5.935;94.065;39
-1088024340;-1088044000;50;18813;847;20000;19153;4.235;95.765;40
-1088004438;-1088024340;50;19153;749;20000;19251;3.745;96.255;41
-1087984238;-1088004438;50;19251;949;20000;19051;4.745;95.255;42
-1087964440;-1087984238;50;19051;747;20000;19253;3.735;96.265;43
-1087944057;-1087964440;50;19253;1130;20000;18870;5.65;94.35;44
-1087924243;-1087944057;50;18870;944;20000;19056;4.72;95.28;45
-1087904387;-1087924243;50;19056;800;20000;19200;4;96;46
-1087884462;-1087904387;50;19200;725;20000;19275;3.625;96.375;47
-1087864319;-1087884462;50;19275;868;20000;19132;4.34;95.66;48
-1087844246;-1087864319;50;19132;941;20000;19059;4.705;95.295;49
-1087824233;-1087844246;50;19059;954;20000;19046;4.77;95.23;0
-1087803700;-1087824233;50;19046;1487;20000;18513;7.435;92.565;1
-1087783747;-1087803700;50;18513;1440;20000;18560;7.2;92.8;2
-1087764044;-1087783747;50;18560;1143;20000;18857;5.715;94.285;3
-1087743999;-1087764044;50;18857;1188;20000;18812;5.94;94.06;4
-1087723725;-1087743999;50;18812;1462;20000;18538;7.31;92.69;5
-1087703973;-1087723725;50;18538;1214;20000;18786;6.07;93.93;6
-1087683882;-1087703973;50;18786;1305;20000;18695;6.525;93.475;7
-1087664469;-1087683882;50;18695;718;20000;19282;3.59;96.41;8
-1087644124;-1087664469;50;19282;1063;20000;18937;5.315;94.685;9
-1087624429;-1087644124;50;18937;758;20000;19242;3.79;96.21;10
-1087604478;-1087624429;50;19242;709;20000;19291;3.545;96.455;11
-1087584288;-1087604478;50;19291;899;20000;19101;4.495;95.505;12
-1087564435;-1087584288;50;19101;752;20000;19248;3.76;96.24;13
-1087544071;-1087564435;50;19248;1116;20000;18884;5.58;94.42;14
-1087524418;-1087544071;50;18884;769;20000;19231;3.845;96.155;15
-1087504308;-1087524418;50;19231;879;20000;19121;4.395;95.605;16
-1087484451;-1087504308;50;19121;736;20000;19264;3.68;96.32;17
-1087464475;-1087484451;50;19264;712;20000;19288;3.56;96.44;18
-1087444175;-1087464475;50;19288;1012;20000;18988;5.06;94.94;19
-1087424417;-1087444175;50;18988;770;20000;19230;3.85;96.15;20
-1087404030;-1087424417;50;19230;1157;20000;18843;5.785;94.215;21
-1087384094;-1087404030;50;18843;1093;20000;18907;5.465;94.535;22
-1087364160;-1087384094;50;18907;1027;20000;18973;5.135;94.865;23
-1087343607;-1087364160;50;18973;1580;20000;18420;7.9;92.1;24
-1087324040;-1087343607;50;18420;1147;20000;18853;5.735;94.265;25
-1087304238;-1087324040;50;18853;949;20000;19051;4.745;95.255;26
-1087284385;-1087304238;50;19051;802;20000;19198;4.01;95.99;27
-1087264467;-1087284385;50;19198;720;20000;19280;3.6;96.4;28
-1087244330;-1087264467;50;19280;857;20000;19143;4.285;95.715;29
-1087224251;-1087244330;50;19143;936;20000;19064;4.68;95.32;30
-1087204210;-1087224251;50;19064;977;20000;19023;4.885;95.115;31
-1087184257;-1087204210;50;19023;930;20000;19070;4.65;95.35;32
-1087164062;-1087184257;50;19070;1125;20000;18875;5.625;94.375;33
-1087143505;-1087164062;50;18875;1682;20000;18318;8.41;91.59;34
-1087124023;-1087143505;50;18318;1164;20000;18836;5.82;94.18;35
-1087103342;-1087124023;50;18836;1845;20000;18155;9.225;90.775;36
-1087084187;-1087103342;50;18155;1000;20000;19000;5;95;37
-1087064490;-1087084187;50;19000;697;20000;19303;3.485;96.515;38
-1087044108;-1087064490;50;19303;1079;20000;18921;5.395;94.605;39
-1087024449;-1087044108;50;18921;738;20000;19262;3.69;96.31;40
-1087004462;-1087024449;50;19262;725;20000;19275;3.625;96.375;41
-1086984376;-1087004462;50;19275;811;20000;19189;4.055;95.945;42
-1086964457;-1086984376;50;19189;730;20000;19270;3.65;96.35;43
-1086944334;-1086964457;50;19270;853;20000;19147;4.265;95.735;44
-1086924281;-1086944334;50;19147;906;20000;19094;4.53;95.47;45
-1086903971;-1086924281;50;19094;1216;20000;18784;6.08;93.92;46
-1086884208;-1086903971;50;18784;979;20000;19021;4.895;95.105;47
-1086864263;-1086884208;50;19021;924;20000;19076;4.62;95.38;48
-1086843975;-1086864263;50;19076;1212;20000;18788;6.06;93.94;49
-1086824210;-1086843975;50;18788;977;20000;19023;4.885;95.115;0
-1086804219;-1086824210;50;19023;968;20000;19032;4.84;95.16;1
-1086784456;-1086804219;50;19032;731;20000;19269;3.655;96.345;2
-1086764292;-1086784456;50;19269;895;20000;19105;4.475;95.525;3
-1086743860;-1086764292;50;19105;1327;20000;18673;6.635;93.365;4
-1086724415;-1086743860;50;18673;772;20000;19228;3.86;96.14;5
-1086704466;-1086724415;50;19228;721;20000;19279;3.605;96.395;6
-1086684259;-1086704466;50;19279;928;20000;19072;4.64;95.36;7
-1086664449;-1086684259;50;19072;738;20000;19262;3.69;96.31;8
-1086644334;-1086664449;50;19262;853;20000;19147;4.265;95.735;9
-1086624203;-1086644334;50;19147;984;20000;19016;4.92;95.08;10
-1086604442;-1086624203;50;19016;745;20000;19255;3.725;96.275;11
-1086584350;-1086604442;50;19255;837;20000;19163;4.185;95.815;12
-1086564466;-1086584350;50;19163;721;20000;19279;3.605;96.395;13
-1086544264;-1086564466;50;19279;923;20000;19077;4.615;95.385;14
-1086524430;-1086544264;50;19077;757;20000;19243;3.785;96.215;15
-1086503175;-1086524430;50;19243;2012;20000;17988;10.06;89.94;16
-1086484196;-1086503175;50;17988;991;20000;19009;4.955;95.045;17
-1086464224;-1086484196;50;19009;963;20000;19037;4.815;95.185;18
-1086442246;-1086464224;50;19037;2941;20000;17059;14.705;85.295;19
-1086423809;-1086442246;50;17059;1378;20000;18622;6.89;93.11;20
-1086403718;-1086423809;50;18622;1469;20000;18531;7.345;92.655;21
-1086384197;-1086403718;50;18531;990;20000;19010;4.95;95.05;22
-1086364107;-1086384197;50;19010;1080;20000;18920;5.4;94.6;23
-1086342663;-1086364107;50;18920;2524;20000;17476;12.62;87.38;24
-1086323927;-1086342663;50;17476;1260;20000;18740;6.3;93.7;25
-1086304237;-1086323927;50;18740;950;20000;19050;4.75;95.25;26
-1086284073;-1086304237;50;19050;1114;20000;18886;5.57;94.43;27
-1086263790;-1086284073;50;18886;1397;20000;18603;6.985;93.015;28
-1086244178;-1086263790;50;18603;1009;20000;18991;5.045;94.955;29
-1086224036;-1086244178;50;18991;1151;20000;18849;5.755;94.245;30
-1086204364;-1086224036;50;18849;823;20000;19177;4.115;95.885;31
-1086184461;-1086204364;50;19177;726;20000;19274;3.63;96.37;32
-1086164477;-1086184461;50;19274;710;20000;19290;3.55;96.45;33
-1086144273;-1086164477;50;19290;914;20000;19086;4.57;95.43;34
-1086124244;-1086144273;50;19086;943;20000;19057;4.715;95.285;35
-1086104281;-1086124244;50;19057;906;20000;19094;4.53;95.47;36
-1086084293;-1086104281;50;19094;894;20000;19106;4.47;95.53;37
-1086064434;-1086084293;50;19106;753;20000;19247;3.765;96.235;38
-1086044357;-1086064434;50;19247;830;20000;19170;4.15;95.85;39
-1086024445;-1086044357;50;19170;742;20000;19258;3.71;96.29;40
-1086004374;-1086024445;50;19258;813;20000;19187;4.065;95.935;41
-1085983962;-1086004374;50;19187;1225;20000;18775;6.125;93.875;42
-1085964439;-1085983962;50;18775;748;20000;19252;3.74;96.26;43
-1085944405;-1085964439;50;19252;782;20000;19218;3.91;96.09;44
-1085924128;-1085944405;50;19218;1059;20000;18941;5.295;94.705;45
-1085903964;-1085924128;50;18941;1223;20000;18777;6.115;93.885;46
-1085883912;-1085903964;50;18777;1275;20000;18725;6.375;93.625;47
-1085863916;-1085883912;50;18725;1271;20000;18729;6.355;93.645;48
-1085843563;-1085863916;50;18729;1624;20000;18376;8.12;91.88;49
-1085824429;-1085843563;50;18376;758;20000;19242;3.79;96.21;0
-1085804178;-1085824429;50;19242;1009;20000;18991;5.045;94.955;1
-1085784207;-1085804178;50;18991;980;20000;19020;4.9;95.1;2
-1085764409;-1085784207;50;19020;778;20000;19222;3.89;96.11;3
-1085744330;-1085764409;50;19222;857;20000;19143;4.285;95.715;4
-1085724232;-1085744330;50;19143;955;20000;19045;4.775;95.225;5
-1085704429;-1085724232;50;19045;758;20000;19242;3.79;96.21;6
-1085684226;-1085704429;50;19242;961;20000;19039;4.805;95.195;7
-1085664011;-1085684226;50;19039;1176;20000;18824;5.88;94.12;8
-1085644099;-1085664011;50;18824;1088;20000;18912;5.44;94.56;9
-1085623791;-1085644099;50;18912;1396;20000;18604;6.98;93.02;10
-1085603853;-1085623791;50;18604;1334;20000;18666;6.67;93.33;11
-1085583908;-1085603853;50;18666;1279;20000;18721;6.395;93.605;12
-1085564384;-1085583908;50;18721;803;20000;19197;4.015;95.985;13
-1085544308;-1085564384;50;19197;879;20000;19121;4.395;95.605;14
-1085524249;-1085544308;50;19121;938;20000;19062;4.69;95.31;15
-1085504424;-1085524249;50;19062;763;20000;19237;3.815;96.185;16
-1085484484;-1085504424;50;19237;703;20000;19297;3.515;96.485;17
-1085464418;-1085484484;50;19297;769;20000;19231;3.845;96.155;18
-1085444091;-1085464418;50;19231;1096;20000;18904;5.48;94.52;19
-1085424384;-1085444091;50;18904;803;20000;19197;4.015;95.985;20
-1085404326;-1085424384;50;19197;861;20000;19139;4.305;95.695;21
-1085383752;-1085404326;50;19139;1435;20000;18565;7.175;92.825;22
-1085364102;-1085383752;50;18565;1085;20000;18915;5.425;94.575;23
-1085343625;-1085364102;50;18915;1562;20000;18438;7.81;92.19;24
-1085323756;-1085343625;50;18438;1431;20000;18569;7.155;92.845;25
-1085304074;-1085323756;50;18569;1113;20000;18887;5.565;94.435;26
-1085284082;-1085304074;50;18887;1105;20000;18895;5.525;94.475;27
-1085264394;-1085284082;50;18895;793;20000;19207;3.965;96.035;28
-1085244353;-1085264394;50;19207;834;20000;19166;4.17;95.83;29
-1085224431;-1085244353;50;19166;756;20000;19244;3.78;96.22;30
-1085204451;-1085224431;50;19244;736;20000;19264;3.68;96.32;31
-1085184275;-1085204451;50;19264;912;20000;19088;4.56;95.44;32
-1085164434;-1085184275;50;19088;753;20000;19247;3.765;96.235;33
-1085144304;-1085164434;50;19247;883;20000;19117;4.415;95.585;34
-1085124278;-1085144304;50;19117;909;20000;19091;4.545;95.455;35
-1085104255;-1085124278;50;19091;932;20000;19068;4.66;95.34;36
-1085059825;-1085104255;50;19068;25362;20000;-5362;126.81;-26.81;37
-1085059225;-1085059825;50;0;600;20000;19400;3;97;38
-1085039152;-1085059225;50;19400;673;20000;19327;3.365;96.635;39
-1085018960;-1085039152;50;19327;865;20000;19135;4.325;95.675;40
-1084999075;-1085018960;50;19135;750;20000;19250;3.75;96.25;41
-1084978858;-1084999075;50;19250;967;20000;19033;4.835;95.165;42
-1084959076;-1084978858;50;19033;749;20000;19251;3.745;96.255;43
-1084938954;-1084959076;50;19251;871;20000;19129;4.355;95.645;44
-1084919057;-1084938954;50;19129;768;20000;19232;3.84;96.16;45
-1084899140;-1084919057;50;19232;685;20000;19315;3.425;96.575;46
-1084878936;-1084899140;50;19315;889;20000;19111;4.445;95.555;47
-1084859040;-1084878936;50;19111;785;20000;19215;3.925;96.075;48
-1084838965;-1084859040;50;19215;860;20000;19140;4.3;95.7;49
-1084818765;-1084838965;50;19140;1060;20000;18940;5.3;94.7;0
-1084798021;-1084818765;50;18940;1804;20000;18196;9.02;90.98;1
-1084778033;-1084798021;50;18196;1792;20000;18208;8.96;91.04;2
-1084758723;-1084778033;50;18208;1102;20000;18898;5.51;94.49;3
-1084738481;-1084758723;50;18898;1344;20000;18656;6.72;93.28;4
-1084718711;-1084738481;50;18656;1114;20000;18886;5.57;94.43;5
-1084699141;-1084718711;50;18886;684;20000;19316;3.42;96.58;6
-1084678818;-1084699141;50;19316;1007;20000;18993;5.035;94.965;7
-1084659054;-1084678818;50;18993;771;20000;19229;3.855;96.145;8
-1084639125;-1084659054;50;19229;700;20000;19300;3.5;96.5;9
-1084618981;-1084639125;50;19300;844;20000;19156;4.22;95.78;10
-1084599129;-1084618981;50;19156;696;20000;19304;3.48;96.52;11
-1084579003;-1084599129;50;19304;822;20000;19178;4.11;95.89;12
-1084559142;-1084579003;50;19178;683;20000;19317;3.415;96.585;13
-1084538771;-1084559142;50;19317;1054;20000;18946;5.27;94.73;14
-1084518958;-1084538771;50;18946;867;20000;19133;4.335;95.665;15
-1084498865;-1084518958;50;19133;960;20000;19040;4.8;95.2;16
-1084478549;-1084498865;50;19040;1276;20000;18724;6.38;93.62;17
-1084458957;-1084478549;50;18724;868;20000;19132;4.34;95.66;18
-1084438690;-1084458957;50;19132;1135;20000;18865;5.675;94.325;19
-1084418696;-1084438690;50;18865;1129;20000;18871;5.645;94.355;20
-1084398825;-1084418696;50;18871;1000;20000;19000;5;95;21
-1084378675;-1084398825;50;19000;1150;20000;18850;5.75;94.25;22
-1084358928;-1084378675;50;18850;897;20000;19103;4.485;95.515;23
-1084338218;-1084358928;50;19103;1607;20000;18393;8.035;91.965;24
-1084318636;-1084338218;50;18393;1189;20000;18811;5.945;94.055;25
-1084299123;-1084318636;50;18811;702;20000;19298;3.51;96.49;26
-1084278797;-1084299123;50;19298;1028;20000;18972;5.14;94.86;27
-1084259069;-1084278797;50;18972;756;20000;19244;3.78;96.22;28
-1084238989;-1084259069;50;19244;836;20000;19164;4.18;95.82;29
-1084218258;-1084238989;50;19164;1567;20000;18433;7.835;92.165;30
-1084198556;-1084218258;50;18433;1269;20000;18731;6.345;93.655;31
-1084177840;-1084198556;50;18731;1985;20000;18015;9.925;90.075;32
-1084158318;-1084177840;50;18015;1507;20000;18493;7.535;92.465;33
-1084138889;-1084158318;50;18493;936;20000;19064;4.68;95.32;34
-1084118513;-1084138889;50;19064;1312;20000;18688;6.56;93.44;35
-1084098850;-1084118513;50;18688;975;20000;19025;4.875;95.125;36
-1084077821;-1084098850;50;19025;2004;20000;17996;10.02;89.98;37
-1084058795;-1084077821;50;17996;1030;20000;18970;5.15;94.85;38
-1084038489;-1084058795;50;18970;1336;20000;18664;6.68;93.32;39
-1084018720;-1084038489;50;18664;1105;20000;18895;5.525;94.475;40
-1083998587;-1084018720;50;18895;1238;20000;18762;6.19;93.81;41
-1083978462;-1083998587;50;18762;1363;20000;18637;6.815;93.185;42
-1083959154;-1083978462;50;18637;671;20000;19329;3.355;96.645;43
-1083939005;-1083959154;50;19329;820;20000;19180;4.1;95.9;44
-1083919159;-1083939005;50;19180;666;20000;19334;3.33;96.67;45
-1083898939;-1083919159;50;19334;886;20000;19114;4.43;95.57;46
-1083878957;-1083898939;50;19114;868;20000;19132;4.34;95.66;47
-1083858975;-1083878957;50;19132;850;20000;19150;4.25;95.75;48
-1083838991;-1083858975;50;19150;834;20000;19166;4.17;95.83;49
-1083819155;-1083838991;50;19166;670;20000;19330;3.35;96.65;0
-1083798325;-1083819155;50;19330;1500;20000;18500;7.5;92.5;1
-1083778188;-1083798325;50;18500;1637;20000;18363;8.185;91.815;2
-1083758733;-1083778188;50;18363;1092;20000;18908;5.46;94.54;3
-1083738730;-1083758733;50;18908;1095;20000;18905;5.475;94.525;4
-1083717491;-1083738730;50;18905;2334;20000;17666;11.67;88.33;5
-1083698542;-1083717491;50;17666;1283;20000;18717;6.415;93.585;6
-1083678171;-1083698542;50;18717;1654;20000;18346;8.27;91.73;7
-1083658138;-1083678171;50;18346;1687;20000;18313;8.435;91.565;8
-1083638706;-1083658138;50;18313;1119;20000;18881;5.595;94.405;9
-1083618964;-1083638706;50;18881;861;20000;19139;4.305;95.695;10
-1083598753;-1083618964;50;19139;1072;20000;18928;5.36;94.64;11
-1083578568;-1083598753;50;18928;1257;20000;18743;6.285;93.715;12
-1083558706;-1083578568;50;18743;1119;20000;18881;5.595;94.405;13
-1083538945;-1083558706;50;18881;880;20000;19120;4.4;95.6;14
-1083518986;-1083538945;50;19120;839;20000;19161;4.195;95.805;15
-1083498974;-1083518986;50;19161;851;20000;19149;4.255;95.745;16
-1083478908;-1083498974;50;19149;917;20000;19083;4.585;95.415;17
-1083459119;-1083478908;50;19083;706;20000;19294;3.53;96.47;18
-1083438920;-1083459119;50;19294;905;20000;19095;4.525;95.475;19
-1083418899;-1083438920;50;19095;926;20000;19074;4.63;95.37;20
-1083399108;-1083418899;50;19074;717;20000;19283;3.585;96.415;21
-1083378796;-1083399108;50;19283;1029;20000;18971;5.145;94.855;22
-1083358923;-1083378796;50;18971;902;20000;19098;4.51;95.49;23
-1083339170;-1083358923;50;19098;655;20000;19345;3.275;96.725;24
-1083319062;-1083339170;50;19345;763;20000;19237;3.815;96.185;25
-1083299048;-1083319062;50;19237;777;20000;19223;3.885;96.115;26
-1083278999;-1083299048;50;19223;826;20000;19174;4.13;95.87;27
-1083259152;-1083278999;50;19174;673;20000;19327;3.365;96.635;28
-1083238985;-1083259152;50;19327;840;20000;19160;4.2;95.8;29
-1083219001;-1083238985;50;19160;824;20000;19176;4.12;95.88;30
-1083198825;-1083219001;50;19176;1000;20000;19000;5;95;31
-1083178245;-1083198825;50;19000;1580;20000;18420;7.9;92.1;32
-1083159046;-1083178245;50;18420;779;20000;19221;3.895;96.105;33
-1083138805;-1083159046;50;19221;1020;20000;18980;5.1;94.9;34
-1083118875;-1083138805;50;18980;950;20000;19050;4.75;95.25;35
-1083098311;-1083118875;50;19050;1514;20000;18486;7.57;92.43;36
-1083078254;-1083098311;50;18486;1571;20000;18429;7.855;92.145;37
-1083059105;-1083078254;50;18429;720;20000;19280;3.6;96.4;38
-1083038978;-1083059105;50;19280;847;20000;19153;4.235;95.765;39
-1083019157;-1083038978;50;19153;668;20000;19332;3.34;96.66;40
-1082999033;-1083019157;50;19332;792;20000;19208;3.96;96.04;41
-1082979025;-1082999033;50;19208;800;20000;19200;4;96;42
-1082958895;-1082979025;50;19200;930;20000;19070;4.65;95.35;43
-1082939119;-1082958895;50;19070;706;20000;19294;3.53;96.47;44
-1082919157;-1082939119;50;19294;668;20000;19332;3.34;96.66;45
-1082898899;-1082919157;50;19332;926;20000;19074;4.63;95.37;46
-1082878905;-1082898899;50;19074;920;20000;19080;4.6;95.4;47
-1082859080;-1082878905;50;19080;745;20000;19255;3.725;96.275;48
-1082839068;-1082859080;50;19255;757;20000;19243;3.785;96.215;49
-1082818926;-1082839068;50;19243;899;20000;19101;4.495;95.505;0
-1082798652;-1082818926;50;19101;1173;20000;18827;5.865;94.135;1
-1082778587;-1082798652;50;18827;1238;20000;18762;6.19;93.81;2
-1082758373;-1082778587;50;18762;1452;20000;18548;7.26;92.74;3
-1082739016;-1082758373;50;18548;809;20000;19191;4.045;95.955;4
-1082719103;-1082739016;50;19191;722;20000;19278;3.61;96.39;5
-1082699094;-1082719103;50;19278;731;20000;19269;3.655;96.345;6
-1082678826;-1082699094;50;19269;999;20000;19001;4.995;95.005;7
-1082659141;-1082678826;50;19001;684;20000;19316;3.42;96.58;8
-1082639147;-1082659141;50;19316;678;20000;19322;3.39;96.61;9
-1082618952;-1082639147;50;19322;873;20000;19127;4.365;95.635;10
-1082597253;-1082618952;50;19127;2572;20000;17428;12.86;87.14;11
-1082578996;-1082597253;50;17428;829;20000;19171;4.145;95.855;12
-1082558959;-1082578996;50;19171;866;20000;19134;4.33;95.67;13
-1082537436;-1082558959;50;19134;2389;20000;17611;11.945;88.055;14
-1082519072;-1082537436;50;17611;753;20000;19247;3.765;96.235;15
-1082498847;-1082519072;50;19247;978;20000;19022;4.89;95.11;16
-1082477559;-1082498847;50;19022;2266;20000;17734;11.33;88.67;17
-1082459083;-1082477559;50;17734;742;20000;19258;3.71;96.29;18
-1082438218;-1082459083;50;19258;1607;20000;18393;8.035;91.965;19
-1082418534;-1082438218;50;18393;1291;20000;18709;6.455;93.545;20
-1082398845;-1082418534;50;18709;980;20000;19020;4.9;95.1;21
-1082378617;-1082398845;50;19020;1208;20000;18792;6.04;93.96;22
-1082358955;-1082378617;50;18792;870;20000;19130;4.35;95.65;23
-1082339112;-1082358955;50;19130;713;20000;19287;3.565;96.435;24
-1082319165;-1082339112;50;19287;660;20000;19340;3.3;96.7;25
-1082298810;-1082319165;50;19340;1015;20000;18985;5.075;94.925;26
-1082279025;-1082298810;50;18985;800;20000;19200;4;96;27
-1082259054;-1082279025;50;19200;771;20000;19229;3.855;96.145;28
-1082239009;-1082259054;50;19229;816;20000;19184;4.08;95.92;29
-1082219086;-1082239009;50;19184;739;20000;19261;3.695;96.305;30
-1082198959;-1082219086;50;19261;866;20000;19134;4.33;95.67;31
-1082178351;-1082198959;50;19134;1474;20000;18526;7.37;92.63;32
-1082158399;-1082178351;50;18526;1426;20000;18574;7.13;92.87;33
-1082138898;-1082158399;50;18574;927;20000;19073;4.635;95.365;34
-1082119178;-1082138898;50;19073;647;20000;19353;3.235;96.765;35
-1082098898;-1082119178;50;19353;927;20000;19073;4.635;95.365;36
-1082078962;-1082098898;50;19073;863;20000;19137;4.315;95.685;37
-1082059158;-1082078962;50;19137;667;20000;19333;3.335;96.665;38
-1082039140;-1082059158;50;19333;685;20000;19315;3.425;96.575;39
-1082018927;-1082039140;50;19315;898;20000;19102;4.49;95.51;40
-1081999041;-1082018927;50;19102;784;20000;19216;3.92;96.08;41
